timestamp,year,month,day,hour,weekday,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed,precipitation,season,is_weekend,time_of_day,aqi_lag_1,co_lag_1,no2_lag_1,pm2_5_lag_1,pm10_lag_1,aqi_rolling_std,aqi_rolling_min,aqi_rolling_max,co_rolling_avg,co_rolling_std,no2_rolling_avg,no2_rolling_std,pm2_5_rolling_avg,pm2_5_rolling_std,pm10_rolling_avg,pm10_rolling_std,co_change_rate,no2_change_rate,pm2_5_change_rate,pm10_change_rate,temperature_change_rate,humidity_change_rate,wind_speed_change_rate,temp_humidity_interaction,wind_pm2_5_interaction,cumulative_precipitation,cumulative_co,cumulative_no2,cumulative_pm2_5,cumulative_pm10,high_pollution_alert,rain_alert,temperature_squared,humidity_squared
1724878800,2024,8,28,21,2,3,353.81,0.0,5.65,57.94,5.01,29.73,73.59,1.17,26.2,86,38.2,55.17,summer,0,evening,3.0,387.19,7.97,30.29,74.65,0.282329851286642,3.0,4.0,533.9175,95.66545254664402,15.604583333333332,6.572381594013921,33.70666666666667,3.2899711465238752,81.13374999999996,17.846074909457027,-33.379999999999995,-2.3199999999999994,-0.5599999999999987,-1.0600000000000023,0.0,0.0,0.0,2253.2,1135.6860000000001,1239.1200000000001,12814.02,374.51,808.96,1947.2099999999991,0,1,686.4399999999999,7396
1724882400,2024,8,28,22,2,3,350.48,0.0,5.14,57.22,5.66,28.0,59.76,1.16,26.2,86,38.2,55.17,summer,0,evening,3.0,353.81,5.65,29.73,73.59,0.20412414523193376,3.0,4.0,531.5533333333334,99.55468886720996,15.411666666666667,6.814576873842342,33.571666666666665,3.4577834904312175,79.0045833333333,17.18123571482701,-3.329999999999984,-0.5100000000000007,-1.7300000000000004,-13.830000000000005,0.0,0.0,0.0,2253.2,1069.6000000000001,1267.44,12757.28,369.88,805.72,1896.1099999999992,0,1,686.4399999999999,7396
1724886000,2024,8,28,23,2,3,347.14,0.0,5.06,55.79,5.6,25.58,45.56,1.19,26.2,86,38.2,55.17,summer,0,evening,3.0,350.48,5.14,28.0,59.76,0.20412414523193376,3.0,4.0,528.6329166666667,103.98367152289727,15.283333333333331,6.9843587153839,33.45125,3.6859655245075293,77.78666666666662,18.479906283093733,-3.340000000000032,-0.08000000000000007,-2.4200000000000017,-14.199999999999996,0.0,0.0,0.0,2253.2,977.1560000000001,1295.76,12687.19,366.79999999999995,802.83,1866.879999999999,0,1,686.4399999999999,7396
1724889600,2024,8,29,0,3,2,340.46,0.0,5.01,53.64,5.13,23.69,38.22,1.2,26.2,86,38.2,55.17,summer,0,night,3.0,347.14,5.06,25.58,45.56,0.29488391230979544,2.0,4.0,524.1825,109.74350808806894,15.199166666666668,7.099366117749857,33.3375,3.9453817250747325,77.46541666666663,19.113910932177955,-6.680000000000007,-0.04999999999999982,-1.889999999999997,-7.340000000000003,0.0,0.0,0.0,2253.2,904.9580000000001,1324.08,12580.38,364.78000000000003,800.1,1859.1699999999992,0,1,686.4399999999999,7396
1724893200,2024,8,29,1,3,2,347.14,0.0,5.36,51.5,4.53,23.2,35.41,1.25,27.7,79,47.2,22.05,summer,0,night,2.0,340.46,5.01,23.69,38.22,0.3586407511783868,2.0,4.0,519.1758333333333,115.06340236833586,15.154583333333333,7.159931368989321,33.11541666666667,4.356364638359682,77.25874999999996,19.55418298683564,6.680000000000007,0.35000000000000053,-0.490000000000002,-2.8100000000000023,1.5,-7.0,9.0,2188.2999999999997,1095.04,1290.96,12460.220000000001,363.71,794.77,1854.2099999999991,0,1,767.29,6241
1724896800,2024,8,29,2,3,2,397.21,0.0,8.23,47.92,4.53,23.98,36.52,1.52,27.7,79,47.2,22.05,summer,0,night,2.0,347.14,5.36,23.2,35.41,0.4082482904638633,2.0,4.0,514.5866666666667,117.72127256608131,15.104999999999999,7.2053470482308395,32.70916666666667,4.734742926468322,76.72666666666663,20.499225577455526,50.06999999999999,2.87,0.7800000000000011,1.1100000000000065,0.0,0.0,0.0,2188.2999999999997,1131.856,1257.84,12350.08,362.52,785.0200000000001,1841.4399999999991,0,1,767.29,6241
1724900400,2024,8,29,3,3,3,534.06,0.18,17.48,38.27,5.01,26.08,41.21,2.22,27.7,79,47.2,22.05,summer,0,night,2.0,397.21,8.23,23.98,36.52,0.4082482904638633,2.0,4.0,511.24875,115.8964725922408,15.104999999999999,7.2053470482308395,32.21875,4.788367528395036,75.8645833333333,21.55759403756485,136.84999999999997,9.25,2.099999999999998,4.689999999999998,0.0,0.0,0.0,2188.2999999999997,1230.9759999999999,1224.72,12269.97,362.52,773.25,1820.749999999999,0,1,767.29,6241
1724904000,2024,8,29,4,3,3,720.98,0.89,30.5,23.96,6.38,29.09,51.8,3.23,27.7,79,47.2,22.05,summer,0,night,3.0,534.06,17.48,26.08,41.21,0.4082482904638633,2.0,4.0,512.0833333333334,117.38449281616406,15.333333333333334,7.608745349635104,31.798333333333332,4.589414726984605,74.9295833333333,22.110660714012866,186.92000000000007,13.02,3.0100000000000016,10.589999999999996,0.0,0.0,0.0,2188.2999999999997,1373.048,1191.6000000000001,12290.0,368.0,763.16,1798.3099999999993,0,1,767.29,6241
1724907600,2024,8,29,5,3,3,761.03,2.21,31.53,21.46,7.99,31.52,65.87,3.99,27.7,79,47.2,22.05,summer,0,night,3.0,720.98,30.5,29.09,51.8,0.4082482904638633,2.0,4.0,515.6991666666667,123.76035285377397,15.661666666666667,8.135047455297459,31.504583333333333,4.356872611094629,74.05541666666663,22.033482422099684,40.049999999999955,1.0300000000000011,2.4299999999999997,14.070000000000007,0.0,0.0,0.0,2188.2999999999997,1487.7440000000001,1158.48,12376.779999999999,375.88,756.11,1777.329999999999,0,1,767.29,6241
1724911200,2024,8,29,6,3,3,680.92,2.21,25.36,30.4,9.42,32.76,77.38,4.37,27.7,79,47.2,22.05,summer,0,morning,3.0,761.03,31.53,31.52,65.87,0.4082482904638633,2.0,4.0,518.75875,126.99367924436078,15.918750000000001,8.346150537992964,31.3025,4.169838126358275,73.2358333333333,21.500344570883414,-80.11000000000001,-6.170000000000002,1.2399999999999984,11.509999999999991,0.0,0.0,0.0,2188.2999999999997,1546.272,1125.36,12450.21,382.05,751.26,1757.6599999999992,0,1,767.29,6241
1724914800,2024,8,29,7,3,3,714.3,2.18,26.05,35.41,8.58,33.25,78.51,4.31,27.7,79,47.2,22.05,summer,0,morning,3.0,680.92,25.36,32.76,77.38,0.33783196234608814,2.0,3.0,524.8779166666667,132.84478203131297,16.2975,8.597912916529893,31.17375,4.053619759203489,72.3245833333333,20.750246510672437,33.379999999999995,0.6900000000000013,0.490000000000002,1.1300000000000097,0.0,0.0,0.0,2188.2999999999997,1569.4,1092.24,12597.070000000002,391.14,748.17,1735.789999999999,0,1,767.29,6241
1724918400,2024,8,29,8,3,3,801.09,2.68,31.19,33.26,7.75,33.67,79.05,4.37,27.7,79,47.2,22.05,summer,0,morning,3.0,714.3,26.05,33.25,78.51,0.33783196234608814,2.0,3.0,535.17,144.28173472064182,16.911666666666665,9.11988971448063,31.107083333333335,3.996071417704309,71.48749999999997,20.013604557684154,86.79000000000008,5.140000000000001,0.4200000000000017,0.539999999999992,0.0,0.0,0.0,2188.2999999999997,1589.2240000000002,1059.1200000000001,12844.079999999998,405.88,746.57,1715.6999999999991,0,1,767.29,6241
1724922000,2024,8,29,9,3,3,894.55,3.63,37.36,26.82,7.63,33.49,79.14,4.5,27.7,79,47.2,22.05,summer,0,morning,3.0,801.09,31.19,33.67,79.05,0.33783196234608814,2.0,3.0,549.0779166666667,161.87123830751293,17.747083333333332,10.030801467390464,31.050416666666667,3.950064918751314,70.6733333333333,19.241870483666542,93.45999999999992,6.169999999999998,-0.17999999999999972,0.09000000000000341,0.0,0.0,0.0,2188.2999999999997,1580.7280000000003,1026.0,13177.87,425.93,745.21,1696.1599999999992,0,1,767.29,6241
1724925600,2024,8,29,10,3,3,894.55,3.58,39.41,19.67,6.74,32.68,82.4,4.18,27.7,79,47.2,22.05,summer,0,morning,3.0,894.55,37.36,33.49,79.14,0.33783196234608814,2.0,3.0,562.7075,176.5869991831762,18.610833333333332,10.963767567485865,30.96166666666667,3.8853198253114867,70.03666666666662,18.549776435233795,0.0,2.049999999999997,-0.8100000000000023,3.260000000000005,0.0,0.0,0.0,2188.2999999999997,1542.496,992.88,13504.98,446.65999999999997,743.08,1680.879999999999,0,1,767.29,6241
1724929200,2024,8,29,11,3,3,854.49,4.53,38.39,13.95,6.08,32.91,88.36,3.77,27.7,79,47.2,22.05,summer,0,morning,3.0,894.55,39.41,32.68,82.4,0.33783196234608814,2.0,3.0,574.39,186.3773336426303,19.38208333333333,11.684299007454152,30.889583333333334,3.82976044110631,69.76166666666664,18.210035137533342,-40.059999999999945,-1.019999999999996,0.22999999999999687,5.959999999999994,0.0,0.0,0.0,2188.2999999999997,1553.3519999999999,959.7600000000001,13785.359999999999,465.16999999999996,741.35,1674.2799999999993,0,1,767.29,6241
1724932800,2024,8,29,12,3,3,847.82,6.26,37.7,7.87,5.42,32.77,89.71,3.32,27.7,79,47.2,22.05,summer,0,afternoon,3.0,854.49,38.39,32.91,88.36,0.33783196234608814,2.0,3.0,584.6820833333334,194.54109238407665,20.010416666666668,12.257406094486686,30.815416666666664,3.7726002786340516,69.67874999999997,18.110055173014224,-6.669999999999959,-0.6899999999999977,-0.13999999999999346,1.3499999999999943,0.0,0.0,0.0,2188.2999999999997,1546.7440000000001,926.64,14032.37,480.25,739.5699999999999,1672.289999999999,0,1,767.29,6241
1724936400,2024,8,29,13,3,3,961.3,13.19,37.01,3.93,5.19,32.84,88.67,3.23,27.7,79,47.2,22.05,summer,0,afternoon,3.0,847.82,37.7,32.77,89.71,0.33783196234608814,2.0,3.0,597.7554166666666,208.95719249538865,20.452916666666667,12.68206452778484,30.745416666666667,3.716035731529215,69.70666666666664,18.140016937500572,113.4799999999999,-0.6900000000000048,0.07000000000000028,-1.039999999999992,0.0,0.0,0.0,2188.2999999999997,1550.0480000000002,893.52,14346.13,490.87,737.89,1672.9599999999991,0,1,767.29,6241
1724940000,2024,8,29,14,3,3,1054.76,20.12,34.27,0.25,5.07,33.63,90.15,3.51,27.7,79,47.2,22.05,summer,0,afternoon,3.0,961.3,37.01,32.84,88.67,0.33783196234608814,2.0,3.0,614.7229166666667,228.76955082977952,20.81,12.9539639727455,30.699166666666667,3.6707894147672198,69.89499999999997,18.334940509265763,93.46000000000004,-2.739999999999995,0.7899999999999991,1.480000000000004,0.0,0.0,0.0,2188.2999999999997,1587.3360000000002,860.4000000000001,14753.35,499.44,736.78,1677.479999999999,0,1,767.29,6241
1724943600,2024,8,29,15,3,3,974.66,18.33,29.82,0.05,4.89,34.2,88.93,3.89,27.7,79,47.2,22.05,summer,0,afternoon,3.0,1054.76,34.27,33.63,90.15,0.33783196234608814,2.0,3.0,630.8562499999999,240.13413647959533,21.195833333333333,13.083451185601946,30.670833333333334,3.6396080972379568,70.1008333333333,18.526780127267433,-80.10000000000002,-4.450000000000003,0.5700000000000003,-1.2199999999999989,0.0,0.0,0.0,2188.2999999999997,1614.2400000000002,827.28,15140.55,508.7,736.1,1682.4199999999992,0,1,767.29,6241
1724947200,2024,8,29,16,3,3,921.25,15.2,28.45,0.09,5.25,35.14,83.83,4.43,27.7,79,47.2,22.05,summer,0,afternoon,3.0,974.66,29.82,34.2,88.93,0.33783196234608814,2.0,3.0,646.9891666666666,246.27607278305715,21.717083333333335,13.114118339306435,30.70041666666667,3.674212697885929,70.17541666666664,18.580458640656715,-53.40999999999997,-1.370000000000001,0.9399999999999977,-5.1000000000000085,0.0,0.0,0.0,2188.2999999999997,1658.6080000000002,794.1600000000001,15527.74,521.21,736.8100000000001,1684.2099999999991,0,1,767.29,6241
1724950800,2024,8,29,17,3,3,741.0,6.76,27.42,1.22,4.65,33.13,72.31,3.93,27.7,79,47.2,22.05,summer,0,afternoon,3.0,921.25,28.45,35.14,83.83,0.33783196234608814,2.0,3.0,657.55875,244.5634614595187,22.33125,13.017285936425717,30.674166666666665,3.6535961042217635,69.84416666666662,18.463351930048006,-180.25,-1.0299999999999976,-2.009999999999998,-11.519999999999996,0.0,0.0,0.0,2188.2999999999997,1563.736,761.04,15781.41,535.95,736.18,1676.259999999999,0,1,767.29,6241
1724954400,2024,8,29,18,3,3,567.44,0.96,22.96,9.83,3.7,30.19,62.34,3.1,27.7,79,47.2,22.05,summer,0,evening,3.0,741.0,27.42,33.13,72.31,0.33783196234608814,2.0,3.0,661.73125,242.0173149271343,22.816666666666666,12.80389908904904,30.56041666666667,3.623004373229016,69.15833333333329,18.4218798707154,-173.55999999999995,-4.460000000000001,-2.9400000000000013,-9.969999999999999,0.0,0.0,0.0,2188.2999999999997,1424.968,727.92,15881.550000000001,547.6,733.45,1659.799999999999,0,1,767.29,6241
1724958000,2024,8,29,19,3,3,467.3,0.05,15.94,25.03,3.13,26.31,53.88,1.88,27.7,79,47.2,22.05,summer,0,evening,3.0,567.44,22.96,30.19,62.34,0.33783196234608814,2.0,3.0,663.1220833333333,240.74376383613543,23.0525,12.613660383067337,30.33875,3.71626543782579,68.21874999999996,18.608989018285353,-100.14000000000004,-7.020000000000001,-3.8800000000000026,-8.46,0.0,0.0,0.0,2188.2999999999997,1241.832,694.8000000000001,15914.93,553.26,728.13,1637.249999999999,0,1,767.29,6241
1724961600,2024,8,29,20,3,2,413.89,0.01,12.0,30.04,3.13,23.2,47.3,1.28,27.7,79,47.2,22.05,summer,0,evening,3.0,467.3,15.94,26.31,53.88,0.3806934938134403,2.0,3.0,664.2345833333333,239.47154582699704,23.22041666666667,12.429629914737344,30.043333333333337,3.9918903298847863,67.07916666666662,19.030682757902877,-53.410000000000025,-3.9399999999999995,-3.1099999999999994,-6.580000000000005,0.0,0.0,0.0,2188.2999999999997,1095.04,661.68,15941.63,557.2900000000001,721.0400000000001,1609.899999999999,0,1,767.29,6241
1724965200,2024,8,29,21,3,2,360.49,0.0,7.88,34.69,3.37,21.4,39.78,1.27,27.7,79,47.2,22.05,summer,0,evening,2.0,413.89,12.0,23.2,47.3,0.414851116999053,2.0,3.0,664.5129166666667,239.09864979686645,23.313333333333333,12.300234591786682,29.696250000000003,4.365014878707147,65.67041666666663,19.764991113884765,-53.39999999999998,-4.12,-1.8000000000000007,-7.519999999999996,0.0,0.0,0.0,2188.2999999999997,1010.08,628.5600000000001,15948.31,559.52,712.71,1576.089999999999,0,1,767.29,6241
1724968800,2024,8,29,22,3,2,323.77,0.0,4.8,41.48,3.31,20.68,35.92,1.19,27.7,79,47.2,22.05,summer,0,evening,2.0,360.49,7.88,21.4,39.78,0.44232586846469085,2.0,3.0,663.4,240.6808382938332,23.299166666666665,12.322251670469036,29.39125,4.72923407026282,64.6770833333333,20.65401876447413,-36.72000000000003,-3.08,-0.7199999999999989,-3.8599999999999994,0.0,0.0,0.0,2188.2999999999997,976.096,595.44,15921.599999999999,559.18,705.39,1552.249999999999,0,1,767.29,6241
1724972400,2024,8,29,23,3,2,313.76,0.0,3.86,45.06,3.37,20.26,33.94,1.14,27.7,79,47.2,22.05,summer,0,evening,2.0,323.77,4.8,20.68,35.92,0.4643056214875358,2.0,3.0,662.0091666666666,242.67606178726388,23.249166666666667,12.401657293349196,29.169583333333332,5.030709587056837,64.19291666666663,21.24926054553301,-10.009999999999991,-0.94,-0.41999999999999815,-1.980000000000004,0.0,0.0,0.0,2188.2999999999997,956.2720000000002,562.3199999999999,15888.22,557.98,700.0699999999999,1540.6299999999992,0,1,767.29,6241
1724976000,2024,8,30,0,4,2,317.1,0.0,3.73,47.21,3.49,18.18,27.14,1.2,27.7,79,47.2,22.05,summer,0,night,2.0,313.76,3.86,20.26,33.94,0.4643056214875358,2.0,3.0,661.0358333333334,244.0646886616998,23.195833333333336,12.48597088091561,28.94,5.4035616273805624,63.73124999999996,21.946997083389864,3.340000000000032,-0.1299999999999999,-2.080000000000002,-6.799999999999997,0.0,0.0,0.0,2188.2999999999997,858.096,529.2,15864.86,556.7,694.5600000000001,1529.549999999999,0,1,767.29,6241
1724979600,2024,8,30,1,4,2,413.89,0.0,4.33,72.96,3.67,15.2,18.04,1.2,26.8,80,49.3,1.79,summer,0,night,2.0,317.1,3.73,18.18,27.14,0.4643056214875358,2.0,3.0,663.8170833333332,240.68913579803788,23.15291666666667,12.551539479107506,28.606666666666666,5.988170706136145,63.00749999999996,23.173683772013476,96.78999999999996,0.6000000000000001,-2.9800000000000004,-9.100000000000001,-0.8999999999999986,1.0,2.0999999999999943,2144.0,749.3599999999999,508.94,15931.609999999999,555.6700000000001,686.56,1512.179999999999,0,1,718.24,6400
1724983200,2024,8,30,2,4,2,547.41,0.0,8.05,82.97,4.83,13.42,14.63,1.71,26.8,80,49.3,1.79,summer,0,night,2.0,413.89,4.33,15.2,18.04,0.4643056214875358,2.0,3.0,670.0754166666667,235.34897793976756,23.145416666666666,12.56089444994069,28.166666666666668,6.689773939554955,62.09541666666663,24.645557493526724,133.51999999999998,3.7200000000000006,-1.7799999999999994,-3.4099999999999984,0.0,0.0,0.0,2144.0,661.606,488.68,16081.81,555.49,676.0,1490.289999999999,0,1,718.24,6400
1724986800,2024,8,30,3,4,2,667.57,0.04,15.77,66.52,5.66,12.85,14.15,2.28,26.8,80,49.3,1.79,summer,0,night,2.0,547.41,8.05,13.42,14.63,0.4815434123430759,2.0,3.0,675.6383333333333,233.5653368355362,23.074166666666667,12.599219408702977,27.615416666666672,7.378799819441633,60.96791666666663,26.21179024112992,120.16000000000008,7.719999999999999,-0.5700000000000003,-0.4800000000000004,0.0,0.0,0.0,2144.0,633.505,468.42,16215.32,553.78,662.7700000000001,1463.229999999999,0,1,718.24,6400
1724990400,2024,8,30,4,4,2,667.57,0.45,21.08,41.84,5.96,12.13,13.58,2.5,26.8,80,49.3,1.79,summer,0,night,2.0,667.57,15.77,12.85,14.15,0.4945353550468392,2.0,3.0,673.4129166666667,233.3689002507611,22.68166666666667,12.504197440127104,26.90875,8.016050373281457,59.37541666666663,27.89968941375739,0.0,5.309999999999999,-0.7199999999999989,-0.5700000000000003,0.0,0.0,0.0,2144.0,598.009,448.15999999999997,16161.91,544.36,645.8100000000001,1425.009999999999,0,1,718.24,6400
1724994000,2024,8,30,5,4,1,587.46,0.94,19.54,27.89,6.02,9.35,10.83,2.47,26.8,80,49.3,1.79,summer,0,night,2.0,667.57,21.08,12.13,13.58,0.5882299658752704,1.0,3.0,666.1808333333333,233.22501551126118,22.182083333333335,12.374150819873885,25.985,8.70901332204212,57.082083333333294,29.555610219907248,-80.11000000000001,-1.5399999999999991,-2.780000000000001,-2.75,0.0,0.0,0.0,2144.0,460.955,427.90000000000003,15988.34,532.37,623.64,1369.9699999999991,0,1,718.24,6400
1724997600,2024,8,30,6,4,1,540.73,0.91,16.45,28.25,6.2,8.0,9.45,2.34,26.8,80,49.3,1.79,summer,0,morning,1.0,587.46,19.54,9.35,10.83,0.6580053301400771,1.0,3.0,660.3395833333333,234.5913805912913,21.810833333333335,12.408273507936876,24.953333333333333,9.316872337053672,54.25166666666663,30.755574915872934,-46.73000000000002,-3.09,-1.3499999999999996,-1.3800000000000008,0.0,0.0,0.0,2144.0,394.4,407.64000000000004,15848.15,523.46,598.88,1302.039999999999,0,1,718.24,6400
1725001200,2024,8,30,7,4,1,534.06,0.63,15.42,33.62,6.91,7.44,8.86,2.25,26.8,80,49.3,1.79,summer,0,morning,1.0,540.73,16.45,8.0,9.45,0.7109393663377304,1.0,3.0,652.8295833333333,235.67136926492884,21.36791666666667,12.440055913125194,23.877916666666668,9.794897065029359,51.34958333333329,31.640391422739025,-6.670000000000073,-1.0299999999999994,-0.5599999999999996,-0.5899999999999999,0.0,0.0,0.0,2144.0,366.792,387.38,15667.91,512.83,573.07,1232.389999999999,0,1,718.24,6400
1725004800,2024,8,30,8,4,1,500.68,0.8,15.94,29.33,8.11,6.6,8.09,2.18,26.8,80,49.3,1.79,summer,0,morning,1.0,534.06,15.42,7.44,8.86,0.7506036218280904,1.0,3.0,640.3124999999999,235.43216102677133,20.732499999999998,12.305289866319479,22.75,10.16970992703467,48.39291666666663,32.24896620913691,-33.37999999999994,0.5199999999999996,-0.8400000000000007,-0.7699999999999996,0.0,0.0,0.0,2144.0,325.37999999999994,367.12,15367.499999999998,497.58,546.0,1161.4299999999992,0,1,718.24,6400
1725008400,2024,8,30,9,4,1,473.98,1.13,17.48,23.6,8.94,6.56,8.14,2.15,26.8,80,49.3,1.79,summer,0,morning,1.0,500.68,15.94,6.6,8.09,0.7790276362049114,1.0,3.0,622.78875,231.30168394135256,19.904166666666665,11.795911936102682,21.627916666666664,10.415873746634228,45.434583333333286,32.56083029322418,-26.69999999999999,1.540000000000001,-0.040000000000000036,0.05000000000000071,0.0,0.0,0.0,2144.0,323.40799999999996,346.86,14946.93,477.7,519.0699999999999,1090.429999999999,0,1,718.24,6400
1725012000,2024,8,30,10,4,1,487.33,0.98,18.68,23.96,9.18,8.03,9.72,2.22,26.8,80,49.3,1.79,summer,0,morning,1.0,473.98,17.48,6.56,8.14,0.7974142996067906,1.0,3.0,605.8212500000001,225.35924725766267,19.04041666666667,11.040275862571594,20.600833333333334,10.493718583522789,42.406249999999964,32.35251926384533,13.349999999999966,1.1999999999999993,1.4699999999999998,1.58,0.0,0.0,0.0,2144.0,395.87899999999996,326.6,14539.710000000001,456.97,494.42,1017.7499999999991,0,1,718.24,6400
1725015600,2024,8,30,11,4,1,494.0,0.86,18.85,25.75,10.25,8.78,10.5,2.12,26.8,80,49.3,1.79,summer,0,morning,1.0,487.33,18.68,8.03,9.72,0.8064504441319232,1.0,3.0,590.8008333333333,220.0147536737979,18.22625,10.242999650801448,19.595416666666665,10.418780692730536,39.16208333333329,31.434844551752597,6.670000000000016,0.1700000000000017,0.75,0.7799999999999994,0.0,0.0,0.0,2144.0,432.8539999999999,306.34000000000003,14179.220000000001,437.43,470.28999999999996,939.8899999999991,0,1,718.24,6400
1725019200,2024,8,30,12,4,1,514.03,0.43,20.39,28.61,12.16,8.94,10.73,1.99,26.8,80,49.3,1.79,summer,0,afternoon,1.0,494.0,18.85,8.78,10.5,0.806450444131923,1.0,3.0,576.8929166666666,213.51528786500728,17.505,9.38571532555753,18.6025,10.24266407685667,35.87124999999996,30.015082340964575,20.029999999999973,1.5399999999999991,0.16000000000000014,0.23000000000000043,0.0,0.0,0.0,2144.0,440.74199999999996,286.08,13845.429999999998,420.12,446.46,860.9099999999991,0,1,718.24,6400
1725022800,2024,8,30,13,4,2,627.52,0.1,24.33,39.7,13.71,10.2,12.51,2.12,26.8,80,49.3,1.79,summer,0,afternoon,1.0,514.03,20.39,8.94,10.73,0.7755316082290359,1.0,3.0,562.9854166666667,197.67058103976632,16.976666666666667,8.560638774669592,17.659166666666668,9.911605808857125,32.69791666666663,28.15884894188662,113.49000000000001,3.9399999999999977,1.2599999999999998,1.7799999999999994,0.0,0.0,0.0,2144.0,502.85999999999996,265.82,13511.65,407.44,423.82000000000005,784.7499999999991,0,1,718.24,6400
1725026400,2024,8,30,14,4,2,667.57,0.01,24.33,50.78,13.95,10.45,13.19,2.18,26.8,80,49.3,1.79,summer,0,afternoon,2.0,627.52,24.33,10.2,12.51,0.7408866603457351,1.0,3.0,546.8525,169.59585442174298,16.5625,7.902777854943119,16.693333333333335,9.40405771192948,29.49124999999996,25.597392583334095,40.05000000000007,0.0,0.25,0.6799999999999997,0.0,0.0,0.0,2144.0,515.185,245.56,13124.46,397.5,400.64000000000004,707.789999999999,0,1,718.24,6400
1725030000,2024,8,30,15,4,2,547.41,0.0,19.02,50.78,12.4,11.06,14.24,2.22,26.8,80,49.3,1.79,summer,0,afternoon,2.0,667.57,24.33,10.45,13.19,0.7019641181630307,1.0,3.0,529.0504166666666,143.08988538643666,16.1125,7.4069815772316385,15.729166666666666,8.69026237492011,26.37916666666663,22.397014342304413,-120.16000000000008,-5.309999999999999,0.6100000000000012,1.0500000000000007,0.0,0.0,0.0,2144.0,545.258,225.3,12697.21,386.7,377.5,633.0999999999991,0,1,718.24,6400
1725033600,2024,8,30,16,4,2,467.3,0.0,13.54,51.5,9.66,10.88,14.22,1.82,26.8,80,49.3,1.79,summer,0,afternoon,2.0,547.41,19.02,11.06,14.24,0.6580053301400749,1.0,3.0,510.1358333333333,116.53041729901284,15.49125,6.937605972446628,14.718333333333334,7.687331004388886,23.478749999999962,18.86191569239654,-80.10999999999996,-5.48,-0.17999999999999972,-0.019999999999999574,0.0,0.0,0.0,2144.0,536.384,205.04,12243.26,371.79,353.24,563.4899999999991,0,1,718.24,6400
1725037200,2024,8,30,17,4,1,400.54,0.0,8.48,59.37,6.08,9.66,12.69,1.17,26.8,80,49.3,1.79,summer,0,afternoon,2.0,467.3,13.54,10.88,14.22,0.624093545570841,1.0,3.0,495.95,107.58374937935525,14.702083333333334,6.590224630989302,13.740416666666667,6.668654436449481,20.994583333333296,15.834130714097828,-66.75999999999999,-5.059999999999999,-1.2200000000000006,-1.5300000000000011,0.0,0.0,0.0,2144.0,476.238,184.78,11902.8,352.85,329.77,503.8699999999991,0,1,718.24,6400
1725040800,2024,8,30,18,4,2,333.79,0.0,4.71,60.08,3.31,9.62,12.62,0.74,26.8,80,49.3,1.79,summer,0,evening,1.0,400.54,8.48,9.66,12.69,0.5646597025732752,1.0,3.0,486.21458333333334,111.33935930451047,13.941666666666665,6.648587078727312,12.883333333333333,5.716455017844351,18.922916666666627,13.227507399086127,-66.75,-3.7700000000000005,-0.040000000000000924,-0.07000000000000028,0.0,0.0,0.0,2144.0,474.2659999999999,164.52,11669.15,334.59999999999997,309.2,454.14999999999907,0,1,718.24,6400
1725044400,2024,8,30,19,4,2,283.72,0.0,3.21,41.48,1.94,13.03,16.05,0.42,26.8,80,49.3,1.79,summer,0,evening,2.0,333.79,4.71,9.62,12.62,0.4945353550468347,1.0,2.0,478.56541666666664,118.7544924912768,13.411249999999997,6.981679324786005,12.33,4.951892918701293,17.34666666666663,10.936310349386481,-50.06999999999999,-1.5,3.41,3.4300000000000015,0.0,0.0,0.0,2144.0,642.3789999999999,144.26000000000002,11485.57,321.86999999999995,295.92,416.3199999999991,0,1,718.24,6400
1725048000,2024,8,30,20,4,2,260.35,0.0,2.44,34.33,1.7,18.39,22.86,0.23,26.8,80,49.3,1.79,summer,0,evening,2.0,283.72,3.21,13.03,16.05,0.4945353550468347,1.0,2.0,472.1679166666667,126.28698590353609,13.012916666666664,7.329740181048751,12.129583333333334,4.575888109730905,16.328333333333294,8.99075112530815,-23.370000000000005,-0.77,5.360000000000001,6.809999999999999,0.0,0.0,0.0,2144.0,906.627,124.0,11332.03,312.30999999999995,291.11,391.8799999999991,0,1,718.24,6400
1725051600,2024,8,30,21,4,2,253.68,0.0,1.35,38.62,1.36,21.44,30.46,0.15,26.8,80,49.3,1.79,summer,0,evening,2.0,260.35,2.44,18.39,22.86,0.4945353550468347,1.0,2.0,467.71750000000003,132.14006538714997,12.740833333333333,7.643062166033617,12.13125,4.579417385102562,15.939999999999962,8.089921265814974,-6.670000000000016,-1.0899999999999999,3.0500000000000007,7.600000000000001,0.0,0.0,0.0,2144.0,1056.992,103.74000000000001,11225.220000000001,305.78,291.15,382.5599999999991,0,1,718.24,6400
1725055200,2024,8,30,22,4,2,257.02,0.0,1.07,42.56,1.25,21.37,31.77,0.13,26.8,80,49.3,1.79,summer,0,evening,2.0,253.68,1.35,21.44,30.46,0.4945353550468347,1.0,2.0,464.93625000000003,135.9491326809993,12.585416666666667,7.846763375399226,12.159999999999998,4.63722180696369,15.767083333333295,7.678167511894279,3.339999999999975,-0.28,-0.07000000000000028,1.3099999999999987,0.0,0.0,0.0,2144.0,1053.541,83.47999999999999,11158.470000000001,302.05,291.84,378.40999999999906,0,1,718.24,6400
